ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat,isDeleted,isMigrated
1645,FMK002,300,,,PMK004,1500,NOS,2,1530,,KALPROT SYRUP BOX,,0,FALSE,TRUE
1646,FMK002,300,,,PMK003,1500,NOS,6,1590,,KALPROT SYRUP LABLE,,0,FALSE,TRUE
1647,FMK002,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1648,FMK002,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
1649,FMK002,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1650,FMK002,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
1651,FML018,300,,,PML025,1500,NOS,2,1530,,LIVERSIS SUSPENTION BOX,,0,FALSE,TRUE
1652,FML018,300,,,PML024,1500,NOS,5,1575,,LIVERSIS SUSPENSION LABLE,,0,FALSE,TRUE
1653,FML018,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1654,FML018,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
1655,FML018,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1656,FML018,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
1657,FMA023,300,,,PMA029,1500,NOS,2,1530,,ALENCOPIN SYRUP BOX,,0,FALSE,TRUE
1658,FMA023,300,,,PMA028,1500,NOS,5,1575,,ALENCOPIN SYRUP LABLE,,0,FALSE,TRUE
1659,FMA023,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1660,FMA023,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
1661,FMA023,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1662,FMA023,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
1663,FMF014,300,,,PMF015,1500,NOS,2,1530,,FACIPIC-XT SYRUP BOX,,0,FALSE,TRUE
1664,FMF014,300,,,PMF014,1500,NOS,5,1575,,FACIPIC-XT SYRUP LABLE,,0,FALSE,TRUE
1665,FMF014,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1666,FMF014,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
1667,FMF014,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1668,FMF014,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
1669,FMM023,60000,,,PMM036,1000,NOS,5,1050,,MYPARINA TABLET LABLE,,0,FALSE,TRUE
1670,FMM023,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1671,FMM023,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1680,FMU009,50000,,,PMP003,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1681,FMU009,50000,,,PMU008,4.5,KGS,5,4.725,,ULCIWAY TABLET FOIL,,0,FALSE,TRUE
1682,FMU009,50000,,,PMU009,334,NOS,2,340.68,,ULCIWAY TABLET BOX,,0,FALSE,TRUE
1683,FMU009,50000,,,PM2001,10,NOS,0,10,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1684,FMU009,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1685,FMF015,60000,,,PMF016,1000,NOS,5,1050,,FITBONES  CAPSULE LABLE,,0,FALSE,TRUE
1686,FMF015,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1687,FMF015,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1688,FMF015,60000,,,PMF017,1000,NOS,2,1020,,FITBONES CAPSULE BOX,,0,FALSE,TRUE
1689,FMM024,60000,,,PMM037,1000,NOS,5,1050,,MERA APNA TURMERIC CAPSULE LABLE,,0,FALSE,TRUE
1690,FMM024,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1691,FMM024,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1692,FMM024,60000,,,PMM038,1000,NOS,2,1020,,MERA APANA TURMERIC CAPSULE BOX,,0,FALSE,TRUE
1693,FMM025,10000,,,PMM040,1000,NOS,2,1020,,MAXGLOW TABLET BOX,,0,FALSE,TRUE
1694,FMM025,10000,,,PMM039,0.8,KGS,0,0.8,,MAXGLOW TABLET FOIL,,0,FALSE,TRUE
1695,FMM025,10000,,,PMP002,3.2,KGS,0,3.2,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1696,FMM025,10000,,,PMC026,2,NOS,0,2,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1697,FMZ013,30000,,,PMZ015,1000,NOS,5,1050,,ZUSTNUTRA-ASWHAGANDHA-30 CAPSULE LABLE,,0,FALSE,TRUE
1698,FMZ013,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1699,FMZ013,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1700,FMZ012,30000,,,PMZ016,1000,NOS,5,1050,,ZUSTNUTRA-FETBURNER-30 CAPSULE LABLE,,0,FALSE,TRUE
1701,FMZ012,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1702,FMZ012,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1703,FMZ014,30000,,,PMZ019,1000,NOS,5,1050,,ZUSTNUTRA-L-CARNITINE-30 TABLET LABLE,,0,FALSE,TRUE
1704,FMZ014,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1705,FMZ014,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1709,FMZ016,30000,,,PMZ017,1000,NOS,5,1050,,ZUSTNUTRA-MULTIVITAMIN-30 TABLET LABLE,,0,FALSE,TRUE
1710,FMZ016,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1711,FMZ016,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1715,FMB020,50000,,,PMP001,12.5,KGS,0,12.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
1716,FMB020,50000,,,PMB017,3,KGS,0,3,,BIOVITA-H TABLET FOIL,,0,FALSE,TRUE
1717,FMB020,50000,,,PMB008,1667,NOS,2,1700.34,,BIOVITA-H TABLET BOX,,0,FALSE,TRUE
1718,FMB020,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1719,FMB020,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1720,FMA024,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1721,FMM026,10000,,,PMM042,1000,NOS,2,1020,,MYOHIL TABLET BOX,,0,FALSE,TRUE
1722,FMM026,10000,,,PMM041,0.8,KGS,0,0.8,,MYOHIL TABLET FOIL,,0,FALSE,TRUE
1723,FMM026,10000,,,PMP002,3.2,KGS,0,3.2,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1724,FMM026,10000,,,PMC026,2,NOS,0,2,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1729,FMZ017,200,,,PM3007,1000,NOS,2,1020,,307 JAR 200 GM POWDER,,0,FALSE,TRUE
1730,FMZ017,200,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1731,FMZ017,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1732,FMZ017,200,,,PMZ020,1000,NOS,2,1020,,ZUSTNUTRA-PROTEIN POWDER LABLE,,0,FALSE,TRUE
1736,FMB003,60000,,,PMB007,1000,NOS,5,1050,,BIOVITA-H TABLET LABLE,,0,FALSE,TRUE
1737,FMB003,60000,,,PM1011,1000,NOS,2,1020,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1738,FMB003,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1739,FMA025,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1740,FMA025,50000,,,PMA031,4,KGS,5,4.2,,ALENCOVIT TABLET FOIL,,0,FALSE,TRUE
1741,FMA025,50000,,,PMA030,500,NOS,2,510,,ALENCOVIT TABLET BOX,,0,FALSE,TRUE
1742,FMA025,50000,,,PM2001,8,NOS,0,8,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1751,FMZ022,30000,,,PMZ022,1000,NOS,5,1050,,ZUSTNUTRA-TESTERONE TABLET 30 TABLET LABLE,,0,FALSE,TRUE
1752,FMZ022,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1753,FMZ022,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1754,FMZ020,60000,,,PMZ021,1000,NOS,5,1050,,ZUSTNUTRA-TESTOSTERONE TABLET 60 TAB LABLE,,0,FALSE,TRUE
1755,FMZ020,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1756,FMZ020,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1757,FMZ023,30000,,,PMZ024,1000,NOS,5,1050,,ZUSTNUTRA-SLEEPWELL CAPSULE 30 CAP.LABLE,,0,FALSE,TRUE
1758,FMZ023,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1759,FMZ023,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1760,FMZ021,60000,,,PMZ023,1000,NOS,5,1050,,ZUSTNUTRA-SLEEPWELL CAPSULE 60 CAP.LABLE,,0,FALSE,TRUE
1761,FMZ021,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1762,FMZ021,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1763,FMZ025,30000,,,PMZ025,1000,NOS,5,1050,,ZUSTNUTRA-MELATONINE MD TABLET 30 TAB.LABLE,,0,FALSE,TRUE
1764,FMZ025,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1765,FMZ025,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1766,FMZ024,60000,,,PMZ026,1000,NOS,5,1050,,ZUSTNUTRA-MELATONINE MD TABLET 60TAB.LABLE,,0,FALSE,TRUE
1767,FMZ024,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1768,FMZ024,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1773,FMC009,5000,,,PMC020,500,NOS,2,510,,COLLAHIP SACHET BOX,,0,FALSE,TRUE
1774,FMC009,5000,,,PMC019,11,KGS,0,11,,COLLAHIP SACHET FOIL,,0,FALSE,TRUE
1775,FMC009,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1776,FMC009,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1777,FMM011,5000,,,PMM023,500,NOS,2,510,,MEGARGIN SACHET BOX,,0,FALSE,TRUE
1778,FMM011,5000,,,PMM022,12.5,KGS,0,12.5,,MEGARGIN SACHET FOIL,,0,FALSE,TRUE
1779,FMM011,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1780,FMA019,5000,,,PMA026,500,NOS,2,510,,ALGIFOL SACHET BOX,,0,FALSE,TRUE
1781,FMA019,5000,,,PMA027,12.5,KGS,0,12.5,,ALGIFOL SACHET FOIL,,0,FALSE,TRUE
1782,FMA019,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1795,FMZ019,300,,,PMP042,1000,NOS,2,1020,,PLASTIC TIN-300GM BLACK,,0,FALSE,TRUE
1796,FMZ019,300,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1797,FMZ019,300,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1798,FMZ019,300,,,PMZ028,1000,NOS,2,1020,,ZUSTNUTRA-PREWORKOUT POWDER LABLE,,0,FALSE,TRUE
1799,FMZ018,210,,,PMP030,1000,NOS,2,1020,,PLASTIC TIN-200 GM BLACK,,0,FALSE,TRUE
1800,FMZ018,210,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1801,FMZ018,210,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1802,FMZ018,210,,,PMZ027,1000,NOS,2,1020,,ZUSTNUTRA-BCAA POWDER LABLE,,0,FALSE,TRUE
1803,FMP015,1000,,,PMP043,1000,NOS,2,1020,,PLASTIC TIN-1 KGS BLACK,,0,FALSE,TRUE
1804,FMP015,1000,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1805,FMP015,1000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1806,FMP015,1000,,,PMZ029,1000,NOS,2,1020,,ZUSTNUTRA-WHEY PROTEIN POWDER LABLE,,0,FALSE,TRUE
1807,FMM020,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1808,FMM020,50000,,,PMM031,5,KGS,5,5.25,,MULTYX-12 G TABLET FOIL,,0,FALSE,TRUE
1809,FMM020,50000,,,PMM032,5000,NOS,2,5100,,MULTYX-12 G TABLET BOX,,0,FALSE,TRUE
1810,FMM020,50000,,,PMC026,12,NOS,0,12,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1811,FMM020,50000,,,PMS020,500,NOS,2,510,,SHRINKING BAG 200 GM,,0,FALSE,TRUE
1812,FMB021,60000,,,PMB018,1000,NOS,5,1050,,BODY CHARGE VEG CAPSULE LABLE,,0,FALSE,TRUE
1813,FMB021,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1814,FMB021,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1815,FMS022,30000,,,PMS029,1000,NOS,5,1050,,SALIVION TABLET LABLE,,0,FALSE,TRUE
1816,FMS022,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1817,FMS022,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1823,FMI015,100000,,,PMP008,13,KGS,0,13,,PVC 104 MM,,0,FALSE,TRUE
1824,FMI015,100000,,,PMI008,5,KGS,0,5,,IRONET -Z TABLET FOIL,,0,FALSE,TRUE
1825,FMI015,100000,,,PMI007,167,NOS,2,170.34,,IRONET-Z TABLET BOX,,0,FALSE,TRUE
1826,FMI015,100000,,,PM2001,8,NOS,0,8,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1827,FMI015,100000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1828,FMZ026,60000,,,PMZ030,1000,NOS,5,1050,,ZUSTNUTRA-DIABETIC CARE TABLET LABLE,,0,FALSE,TRUE
1829,FMZ026,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1830,FMZ026,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1831,FMZ027,60000,,,PMZ031,1000,NOS,5,1050,,ZUSTNUTRA-BLOOD DETOX TABLET LABLE,,0,FALSE,TRUE
1832,FMZ027,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1833,FMZ027,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1834,FMZ028,30000,,,PMZ032,1000,NOS,5,1050,,ZUSTNUTRA-BRAIN BOOSTER CAPSULE LABLE,,0,FALSE,TRUE
1835,FMZ028,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1836,FMZ028,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1837,FMS023,5000,,,PMS031,250,NOS,2,255,,SURE-D3 SACHET BOX,,0,FALSE,TRUE
1838,FMS023,5000,,,PMS030,7,KGS,0,7,,SURE-D3 SACHET FOIL,,0,FALSE,TRUE
1839,FMS023,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1840,FMS023,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1841,FMS024,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1842,FMS024,50000,,,PMS033,4,KGS,5,4.2,,SALIGAB TABLET FOIL,,0,FALSE,TRUE
1843,FMS024,50000,,,PMS032,500,NOS,2,510,,SALIGAB TABLET BOX,,0,FALSE,TRUE
1844,FMS024,50000,,,PM2001,6,NOS,0,6,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1845,FMF016,30000,,,PMF018,1000,NOS,5,1050,,FH 10 TABLET LABLE,,0,FALSE,TRUE
1846,FMF016,30000,,,PMD001,1000,NOS,1,1010,,DABBY 60 TABLET 12/32,,0,FALSE,TRUE
1847,FMF016,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1848,FMC038,30000,,,PMC061,1.8,KGS,0,1.8,,COBAHIL TABLET FOIL,,0,FALSE,TRUE
1849,FMC038,30000,,,PMC062,300,NOS,2,306,,COBAHIL TABLET BOX,,0,FALSE,TRUE
1850,FMC038,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
1851,FMC038,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1852,FMC039,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1853,FMC039,50000,,,PMC063,5,KGS,5,5.25,,CALINSTA-K2-7 TABLET FOIL,,0,FALSE,TRUE
1854,FMC039,50000,,,PMC064,1667,NOS,2,1700.34,,CALINSTA-K2-7 TABLET BOX,,0,FALSE,TRUE
1855,FMC039,50000,,,PMC026,12,NOS,0,12,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1861,FMN002,50000,,,PMP003,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1862,FMT005,10000,,,PMT004,1000,NOS,2,1020,,TRUEJOINT 3D TABLET BOX,,0,FALSE,TRUE
1863,FMT005,10000,,,PMT003,0.8,KGS,0,0.8,,TRUEJOINT 3D TABLET FOIL,,0,FALSE,TRUE
1864,FMT005,10000,,,PMP002,3.2,KGS,0,3.2,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1865,FMT005,10000,,,PMC026,2,NOS,0,2,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1866,FMT005,10000,,,PMS017,100,NOS,5,105,,SRINK BAG,,0,FALSE,TRUE
1867,FMF017,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1868,FMF017,50000,,,PMF020,4,KGS,5,4.2,,FACIPIC XTZ TABLET FOIL,,0,FALSE,TRUE
1869,FMF017,50000,,,PMF019,500,NOS,2,510,,FACIPIC XTZ TABLET BOX,,0,FALSE,TRUE
1870,FMF017,50000,,,PM2001,8,NOS,0,8,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1871,FMT006,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1872,FMN007,200,,,PM3007,1000,NOS,2,1020,,307 JAR 200 GM POWDER,,0,FALSE,TRUE
1873,FMN007,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1874,FMN007,200,,,PMN007,1000,NOS,5,1050,,NUPRO-Z PROTEIN POWDER LABLE,,0,FALSE,TRUE
1875,FMS025,30000,,,PMF018,500,NOS,5,525,,FH 10 TABLET LABLE,,0,FALSE,TRUE
1876,FMS025,30000,,,PMD001,500,NOS,1,505,,DABBY 60 TABLET 12/32,,0,FALSE,TRUE
1877,FMS025,30000,,,PM2001,3,NOS,0,3,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1878,FMS025,30000,,,PMH016,500,NOS,1,505,,HAIRGAIN TABLET BOX,,0,FALSE,TRUE
1879,FML019,5000,,,PMM023,500,NOS,2,510,,MEGARGIN SACHET BOX,,0,FALSE,TRUE
1880,FML019,5000,,,PMM022,15,KGS,0,15,,MEGARGIN SACHET FOIL,,0,FALSE,TRUE
1881,FML019,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1885,FMS026,5000,,,PMM023,500,NOS,2,510,,MEGARGIN SACHET BOX,,0,FALSE,TRUE
1886,FMS026,5000,,,PMM022,8,KGS,0,8,,MEGARGIN SACHET FOIL,,0,FALSE,TRUE
1887,FMS026,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1888,FMC040,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1889,FMC040,50000,,,PMC065,4,KGS,5,4.2,,CALTRIZ-M TABLET FOIL,,0,FALSE,TRUE
1890,FMC040,50000,,,PMC066,500,NOS,2,510,,CALTRIZ-M TABLET BOX,,0,FALSE,TRUE
1891,FMC040,50000,,,PM2001,10,NOS,0,10,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1892,FML020,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1893,FMV013,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1894,FMV014,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1895,FMV014,50000,,,PMV015,3.5,KGS,5,3.675,,VEVIT-C TABLET FOIL,,0,FALSE,TRUE
1896,FMV014,50000,,,PMV014,334,NOS,2,340.68,,VEVIT-C TABLET BOX,,0,FALSE,TRUE
1897,FMV014,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1898,FMV014,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1903,FMS027,45000,,,PMH011,500,NOS,1,505,,HDPE CONTAINER 150CC/38MM NEK,,0,FALSE,TRUE
1904,FMS027,45000,,,PM3003,500,NOS,1,505,,38 MM CT CAPS,,0,FALSE,TRUE
1909,FMA026,5000,,,PMA033,500,NOS,2,510,,ALENGOLD SACHET BOX,,0,FALSE,TRUE
1910,FMA026,5000,,,PMA032,12.5,KGS,0,12.5,,ALENGOLD SACHET FOIL,,0,FALSE,TRUE
1911,FMA026,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1915,FMC041,5000,,,PMC068,1250,NOS,2,1275,,CARIZONE-D3 SACHET BOX,,0,FALSE,TRUE
1916,FMC041,5000,,,PMC067,7,KGS,0,7,,CARIZONE-D3 SACHET FOIL,,0,FALSE,TRUE
1917,FMC041,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1918,FMC041,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1919,FMC042,10,,,PMC070,500,NOS,1,505,,CORCALCI-D3 NANO SHOT BOX,,0,FALSE,TRUE
1920,FMC042,10,,,PMC069,2000,NOS,5,2100,,CORCALCI-D3 NANO SHOT LABLE,,0,FALSE,TRUE
1921,FMC042,10,,,PM2003,2000,NOS,1,2020,,5 ML DROPS BOTTLE,,0,FALSE,TRUE
1922,FMC042,10,,,PMP014,2000,NOS,2,2040,,PP CAP PLAIN 22 MM,,0,FALSE,TRUE
1923,FMC042,10,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1932,FMB022,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1933,FMB022,50000,,,PMB019,5,KGS,5,5.25,,BOMBAY-CALCIUM TABLET FOIL,,0,FALSE,TRUE
1934,FMB022,50000,,,PMB020,500,NOS,1,505,,BOMBAY-CALCIUM TABLET BOX,,0,FALSE,TRUE
1935,FMB022,50000,,,PMC026,8,NOS,0,8,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1936,FMM027,5000,,,PMM034,500,NOS,2,510,,MENFERT SACHET BOX,,0,FALSE,TRUE
1937,FMM027,5000,,,PMM033,9,KGS,0,9,,MENFERT SACHET FOIL,,0,FALSE,TRUE
1938,FMM027,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1939,FMI016,5000,,,PMM023,500,NOS,2,510,,MEGARGIN SACHET BOX,,0,FALSE,TRUE
1940,FMI016,5000,,,PMM022,12.5,KGS,0,12.5,,MEGARGIN SACHET FOIL,,0,FALSE,TRUE
1941,FMI016,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1942,FMC043,50000,,,PMP003,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1943,FML023,50000,,,PM2001,1,NOS,0,1,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1944,FMM028,50000,,,PMC026,1,NOS,0,1,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2036,FMC044,50000,,,PMP008,9,KGS,0,9,,PVC 104 MM,,0,FALSE,TRUE
2037,FMC044,50000,,,PMC071,3.5,KGS,0,3.5,,CALSICAL TABLET FOIL,,0,FALSE,TRUE
