ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat
1729,FMZ017,200,,,PM3007,1000.00,NOS,2.00,1020.00,,307 JAR 200 GM POWDER,,0
1730,FMZ017,200,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1731,FMZ017,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1732,FMZ017,200,,,PMZ020,1000.00,NOS,2.00,1020.00,,ZUSTNUTRA-PROTEIN POWDER LABLE,,0
1736,FMB003,60000,,,PMB007,1000.00,NOS,5.00,1050.00,,BIOVITA-H TABLET LABLE,,0
1737,FMB003,60000,,,PM1011,1000.00,NOS,2.00,1020.00,,100ML TABLET BLACK BOTTLE,,0
1738,FMB003,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1739,FMA025,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1740,FMA025,50000,,,PMA031,4.00,KGS,5.00,4.20,,ALENCOVIT TABLET FOIL,,0
1741,FMA025,50000,,,PMA030,500.00,NOS,2.00,510.00,,ALENCOVIT TABLET BOX,,0
1742,FMA025,50000,,,PM2001,8.00,NOS,0.00,8.00,,CORUGATED BOX 72X200 ML,,0
1751,FMZ022,30000,,,PMZ022,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-TESTERONE TABLET 30 TABLET LABLE,,0
1752,FMZ022,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1753,FMZ022,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1754,FMZ020,60000,,,PMZ021,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-TESTOSTERONE TABLET 60 TAB LABLE,,0
1755,FMZ020,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1756,FMZ020,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1757,FMZ023,30000,,,PMZ024,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-SLEEPWELL CAPSULE 30 CAP.LABLE,,0
1758,FMZ023,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1759,FMZ023,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1760,FMZ021,60000,,,PMZ023,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-SLEEPWELL CAPSULE 60 CAP.LABLE,,0
1761,FMZ021,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1762,FMZ021,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1763,FMZ025,30000,,,PMZ025,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-MELATONINE MD TABLET 30 TAB.LABLE,,0
1764,FMZ025,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1765,FMZ025,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1766,FMZ024,60000,,,PMZ026,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-MELATONINE MD TABLET 60TAB.LABLE,,0
1767,FMZ024,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1768,FMZ024,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1773,FMC009,5000,,,PMC020,500.00,NOS,2.00,510.00,,COLLAHIP SACHET BOX,,0
1774,FMC009,5000,,,PMC019,11.00,KGS,0.00,11.00,,COLLAHIP SACHET FOIL,,0
1775,FMC009,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1776,FMC009,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1777,FMM011,5000,,,PMM023,500.00,NOS,2.00,510.00,,MEGARGIN SACHET BOX,,0
1778,FMM011,5000,,,PMM022,12.50,KGS,0.00,12.50,,MEGARGIN SACHET FOIL,,0
1779,FMM011,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1780,FMA019,5000,,,PMA026,500.00,NOS,2.00,510.00,,ALGIFOL SACHET BOX,,0
1781,FMA019,5000,,,PMA027,12.50,KGS,0.00,12.50,,ALGIFOL SACHET FOIL,,0
1782,FMA019,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1795,FMZ019,300,,,PMP042,1000.00,NOS,2.00,1020.00,,PLASTIC TIN-300GM BLACK,,0
1796,FMZ019,300,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1797,FMZ019,300,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1798,FMZ019,300,,,PMZ028,1000.00,NOS,2.00,1020.00,,ZUSTNUTRA-PREWORKOUT POWDER LABLE,,0
1799,FMZ018,210,,,PMP030,1000.00,NOS,2.00,1020.00,,PLASTIC TIN-200 GM BLACK,,0
1800,FMZ018,210,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1801,FMZ018,210,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1802,FMZ018,210,,,PMZ027,1000.00,NOS,2.00,1020.00,,ZUSTNUTRA-BCAA POWDER LABLE,,0
1803,FMP015,1000,,,PMP043,1000.00,NOS,2.00,1020.00,,PLASTIC TIN-1 KGS BLACK,,0
1804,FMP015,1000,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1805,FMP015,1000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1806,FMP015,1000,,,PMZ029,1000.00,NOS,2.00,1020.00,,ZUSTNUTRA-WHEY PROTEIN POWDER LABLE,,0
1807,FMM020,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1808,FMM020,50000,,,PMM031,5.00,KGS,5.00,5.25,,MULTYX-12 G TABLET FOIL,,0
1809,FMM020,50000,,,PMM032,5000.00,NOS,2.00,5100.00,,MULTYX-12 G TABLET BOX,,0
1810,FMM020,50000,,,PMC026,12.00,NOS,0.00,12.00,,CORRUGATED BOX TAB/CAP,,0
1811,FMM020,50000,,,PMS020,500.00,NOS,2.00,510.00,,SHRINKING BAG 200 GM,,0
1812,FMB021,60000,,,PMB018,1000.00,NOS,5.00,1050.00,,BODY CHARGE VEG CAPSULE LABLE,,0
1813,FMB021,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1814,FMB021,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1815,FMS022,30000,,,PMS029,1000.00,NOS,5.00,1050.00,,SALIVION TABLET LABLE,,0
1816,FMS022,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1817,FMS022,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1823,FMI015,100000,,,PMP008,13.00,KGS,0.00,13.00,,PVC 104 MM,,0
1824,FMI015,100000,,,PMI008,5.00,KGS,0.00,5.00,,IRONET -Z TABLET FOIL,,0
1825,FMI015,100000,,,PMI007,167.00,NOS,2.00,170.34,,IRONET-Z TABLET BOX,,0
1826,FMI015,100000,,,PM2001,8.00,NOS,0.00,8.00,,CORUGATED BOX 72X200 ML,,0
1827,FMI015,100000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1828,FMZ026,60000,,,PMZ030,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-DIABETIC CARE TABLET LABLE,,0
1829,FMZ026,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1830,FMZ026,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1831,FMZ027,60000,,,PMZ031,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-BLOOD DETOX TABLET LABLE,,0
1832,FMZ027,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1833,FMZ027,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1834,FMZ028,30000,,,PMZ032,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-BRAIN BOOSTER CAPSULE LABLE,,0
1835,FMZ028,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1836,FMZ028,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1837,FMS023,5000,,,PMS031,250.00,NOS,2.00,255.00,,SURE-D3 SACHET BOX,,0
1838,FMS023,5000,,,PMS030,7.00,KGS,0.00,7.00,,SURE-D3 SACHET FOIL,,0
1839,FMS023,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1840,FMS023,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1841,FMS024,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1842,FMS024,50000,,,PMS033,4.00,KGS,5.00,4.20,,SALIGAB TABLET FOIL,,0
1843,FMS024,50000,,,PMS032,500.00,NOS,2.00,510.00,,SALIGAB TABLET BOX,,0
1844,FMS024,50000,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
1845,FMF016,30000,,,PMF018,1000.00,NOS,5.00,1050.00,,FH 10 TABLET LABLE,,0
1846,FMF016,30000,,,PMD001,1000.00,NOS,1.00,1010.00,,DABBY 60 TABLET 12/32,,0
1847,FMF016,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1848,FMC038,30000,,,PMC061,1.80,KGS,0.00,1.80,,COBAHIL TABLET FOIL,,0
1849,FMC038,30000,,,PMC062,300.00,NOS,2.00,306.00,,COBAHIL TABLET BOX,,0
1850,FMC038,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
1851,FMC038,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
1852,FMC039,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1853,FMC039,50000,,,PMC063,5.00,KGS,5.00,5.25,,CALINSTA-K2-7 TABLET FOIL,,0
1854,FMC039,50000,,,PMC064,1667.00,NOS,2.00,1700.34,,CALINSTA-K2-7 TABLET BOX,,0
1855,FMC039,50000,,,PMC026,12.00,NOS,0.00,12.00,,CORRUGATED BOX TAB/CAP,,0
1861,FMN002,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1862,FMT005,10000,,,PMT004,1000.00,NOS,2.00,1020.00,,TRUEJOINT 3D TABLET BOX,,0
1863,FMT005,10000,,,PMT003,0.80,KGS,0.00,0.80,,TRUEJOINT 3D TABLET FOIL,,0
1864,FMT005,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1865,FMT005,10000,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
1866,FMT005,10000,,,PMS017,100.00,NOS,5.00,105.00,,SRINK BAG,,0
1867,FMF017,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1868,FMF017,50000,,,PMF020,4.00,KGS,5.00,4.20,,FACIPIC XTZ TABLET FOIL,,0
1869,FMF017,50000,,,PMF019,500.00,NOS,2.00,510.00,,FACIPIC XTZ TABLET BOX,,0
1870,FMF017,50000,,,PM2001,8.00,NOS,0.00,8.00,,CORUGATED BOX 72X200 ML,,0
1871,FMT006,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1872,FMN007,200,,,PM3007,1000.00,NOS,2.00,1020.00,,307 JAR 200 GM POWDER,,0
1873,FMN007,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1874,FMN007,200,,,PMN007,1000.00,NOS,5.00,1050.00,,NUPRO-Z PROTEIN POWDER LABLE,,0
1875,FMS025,30000,,,PMF018,500.00,NOS,5.00,525.00,,FH 10 TABLET LABLE,,0
1876,FMS025,30000,,,PMD001,500.00,NOS,1.00,505.00,,DABBY 60 TABLET 12/32,,0
1877,FMS025,30000,,,PM2001,3.00,NOS,0.00,3.00,,CORUGATED BOX 72X200 ML,,0
1878,FMS025,30000,,,PMH016,500.00,NOS,1.00,505.00,,HAIRGAIN TABLET BOX,,0
1879,FML019,5000,,,PMM023,500.00,NOS,2.00,510.00,,MEGARGIN SACHET BOX,,0
1880,FML019,5000,,,PMM022,15.00,KGS,0.00,15.00,,MEGARGIN SACHET FOIL,,0
1881,FML019,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1885,FMS026,5000,,,PMM023,500.00,NOS,2.00,510.00,,MEGARGIN SACHET BOX,,0
1886,FMS026,5000,,,PMM022,8.00,KGS,0.00,8.00,,MEGARGIN SACHET FOIL,,0
1887,FMS026,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1888,FMC040,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1889,FMC040,50000,,,PMC065,4.00,KGS,5.00,4.20,,CALTRIZ-M TABLET FOIL,,0
1890,FMC040,50000,,,PMC066,500.00,NOS,2.00,510.00,,CALTRIZ-M TABLET BOX,,0
1891,FMC040,50000,,,PM2001,10.00,NOS,0.00,10.00,,CORUGATED BOX 72X200 ML,,0
1892,FML020,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1893,FMV013,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1894,FMV014,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1895,FMV014,50000,,,PMV015,3.50,KGS,5.00,3.67,,VEVIT-C TABLET FOIL,,0
1896,FMV014,50000,,,PMV014,334.00,NOS,2.00,340.68,,VEVIT-C TABLET BOX,,0
1897,FMV014,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
1898,FMV014,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1903,FMS027,45000,,,PMH011,500.00,NOS,1.00,505.00,,HDPE CONTAINER 150CC/38MM NEK,,0
1904,FMS027,45000,,,PM3003,500.00,NOS,1.00,505.00,,38 MM CT CAPS,,0
1909,FMA026,5000,,,PMA033,500.00,NOS,2.00,510.00,,ALENGOLD SACHET BOX,,0
1910,FMA026,5000,,,PMA032,12.50,KGS,0.00,12.50,,ALENGOLD SACHET FOIL,,0
1911,FMA026,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1915,FMC041,5000,,,PMC068,1250.00,NOS,2.00,1275.00,,CARIZONE-D3 SACHET BOX,,0
1916,FMC041,5000,,,PMC067,7.00,KGS,0.00,7.00,,CARIZONE-D3 SACHET FOIL,,0
1917,FMC041,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1918,FMC041,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1919,FMC042,10,,,PMC070,500.00,NOS,1.00,505.00,,CORCALCI-D3 NANO SHOT BOX,,0
1920,FMC042,10,,,PMC069,2000.00,NOS,5.00,2100.00,,CORCALCI-D3 NANO SHOT LABLE,,0
1921,FMC042,10,,,PM2003,2000.00,NOS,1.00,2020.00,,5 ML DROPS BOTTLE,,0
1922,FMC042,10,,,PMP014,2000.00,NOS,2.00,2040.00,,PP CAP PLAIN 22 MM,,0
1923,FMC042,10,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1932,FMB022,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1933,FMB022,50000,,,PMB019,5.00,KGS,5.00,5.25,,BOMBAY-CALCIUM TABLET FOIL,,0
1934,FMB022,50000,,,PMB020,500.00,NOS,1.00,505.00,,BOMBAY-CALCIUM TABLET BOX,,0
1935,FMB022,50000,,,PMC026,8.00,NOS,0.00,8.00,,CORRUGATED BOX TAB/CAP,,0
1936,FMM027,5000,,,PMM034,500.00,NOS,2.00,510.00,,MENFERT SACHET BOX,,0
1937,FMM027,5000,,,PMM033,9.00,KGS,0.00,9.00,,MENFERT SACHET FOIL,,0
1938,FMM027,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1939,FMI016,5000,,,PMM023,500.00,NOS,2.00,510.00,,MEGARGIN SACHET BOX,,0
1940,FMI016,5000,,,PMM022,12.50,KGS,0.00,12.50,,MEGARGIN SACHET FOIL,,0
1941,FMI016,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1942,FMC043,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1943,FML023,50000,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
1944,FMM028,50000,,,PMC026,1.00,NOS,0.00,1.00,,CORRUGATED BOX TAB/CAP,,0
2036,FMC044,50000,,,PMP008,9.00,KGS,0.00,9.00,,PVC 104 MM,,0
2037,FMC044,50000,,,PMC071,3.50,KGS,0.00,3.50,,CALSICAL TABLET FOIL,,0
2038,FMC044,50000,,,PMC072,5000.00,NOS,2.00,5100.00,,CALSICAL TABLET BOX,,0
2039,FMC044,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2040,FMC044,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2041,FMP021,50000,,,PMP021,6.00,KGS,0.00,6.00,,PVC 78 MM,,0
2042,FMP021,50000,,,PMH015,1.20,KGS,0.00,1.20,,HAIRGAIN TABLET FOIL,,0
2043,FMP021,50000,,,PMN002,500.00,NOS,2.00,510.00,,NUROL-PLUS TABLET BOX,,0
2044,FMP021,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2045,FMP021,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2046,FMP020,50000,,,PMP008,9.00,KGS,0.00,9.00,,PVC 104 MM,,0
2047,FMP020,50000,,,PMM001,4.50,KGS,0.00,4.50,,MACLIPO -PLUS CAPSULE PRINTED FOIL,,0
2048,FMP020,50000,,,PMM006,500.00,NOS,2.00,510.00,,MACLIPO-PLUS CAPSULE PRINTED BOX,,0
2049,FMP018,50000,,,PMP022,11.00,KGS,0.00,11.00,,PVC 90 MM,,0
2050,FMP018,50000,,,PMM031,3.00,KGS,0.00,3.00,,MULTYX-12 G TABLET FOIL,,0
2051,FMP018,50000,,,PMM032,500.00,NOS,2.00,510.00,,MULTYX-12 G TABLET BOX,,0
2052,FMP018,50000,,,PMC026,7.00,NOS,0.00,7.00,,CORRUGATED BOX TAB/CAP,,0
2053,FMP019,50000,,,PMP007,9.00,KGS,0.00,9.00,,PVC 89 MM,,0
2054,FMP019,50000,,,PMM001,2.70,KGS,0.00,2.70,,MACLIPO -PLUS CAPSULE PRINTED FOIL,,0
2055,FMP019,50000,,,PMM006,500.00,NOS,2.00,510.00,,MACLIPO-PLUS CAPSULE PRINTED BOX,,0
2056,FMZ029,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2057,FMZ029,50000,,,PMZ034,4.50,KGS,5.00,4.72,,ZINCOTEK TABLET FOIL,,0
2058,FMZ029,50000,,,PMZ035,167.00,NOS,2.00,170.34,,ZINCOTEK TABLET BOX,,0
2059,FMZ029,50000,,,PM2001,10.00,NOS,0.00,10.00,,CORUGATED BOX 72X200 ML,,0
2060,FMZ029,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2064,FMF018,30000,,,PMF021,300.00,NOS,5.00,315.00,,FERASOL TABLET LABLE,,0
2065,FMF018,30000,,,PM1011,300.00,NOS,1.00,303.00,,100ML TABLET BLACK BOTTLE,,0
2066,FMF018,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2075,FMO013,5000,,,PMM034,500.00,NOS,2.00,510.00,,MENFERT SACHET BOX,,0
2076,FMO013,5000,,,PMM033,9.00,KGS,0.00,9.00,,MENFERT SACHET FOIL,,0
2077,FMO013,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
2091,FMR010,300,,,PMR013,1500.00,NOS,2.00,1530.00,,REJUVITAL SYRUP BOX,,0
2092,FMR010,300,,,PMR015,1500.00,NOS,5.00,1575.00,,REJUVITAL SYRUP LABLE,,0
2093,FMR010,300,,,PMP005,1500.00,NOS,2.00,1530.00,,PP CAP PLAIN 25 MM,,0
2094,FMR010,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
2095,FMR010,300,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2096,FMR010,300,,,PM2002,1500.00,NOS,3.00,1545.00,,200 ML BRUT BOTTLE AMBER,,0
2097,FMR010,300,,,PMM012,1500.00,NOS,0.00,1500.00,,MUSSARING CAP 25 MM,,0
2098,FMR011,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2099,FMR011,50000,,,PMR016,3.50,KGS,5.00,3.67,,REJUVITAL TABLET FOIL,,0
2100,FMR011,50000,,,PMR014,1667.00,NOS,2.00,1700.34,,REJUVITAL TABLET BOX,,0
2101,FMR011,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
2102,FMR011,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2103,FMF019,30000,,,PMF024,1.80,KGS,0.00,1.80,,FOLITEK-MP FORT TABLET FOIL,,0
2104,FMF019,30000,,,PMF022,100.00,NOS,2.00,102.00,,FOLITEK-MP FORT TABLET BOX,,0
2105,FMF019,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2106,FMF019,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2107,FMF020,30000,,,PMF025,1.80,KGS,0.00,1.80,,FOLIPURE D TABLET FOIL,,0
2108,FMF020,30000,,,PMF023,300.00,NOS,2.00,306.00,,FOLIPURE D TABLET BOX,,0
2109,FMF020,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2110,FMF020,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2111,FMS030,30000,,,PMH012,1500.00,NOS,5.00,1575.00,,HAIRFIX TABLET LABLE,,0
2112,FMS030,30000,,,PM1011,1500.00,NOS,1.00,1515.00,,100ML TABLET BLACK BOTTLE,,0
2113,FMS030,30000,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
2114,FMM029,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2115,FMM029,50000,,,PMM043,4.00,KGS,5.00,4.20,,MEFVITA TABLET FOIL,,0
2116,FMM029,50000,,,PMM044,1670.00,NOS,2.00,1703.40,,MEFVITA TABLET BOX,,0
2117,FMM029,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2176,FMI017,50000,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
2177,FMR012,100,,,PM3002,3333.00,NOS,1.00,3366.33,,30ML AMBER PET BOTTLE,,0
2178,FMR012,100,,,PMR019,3333.00,NOS,1.00,3366.33,,REJUVITAL DROPS BOX,,0
2179,FMR012,100,,,PMR018,3333.00,NOS,3.00,3432.99,,REJUVITAL DROPS LABLE,,0
2180,FMR012,100,,,PMP005,3333.00,NOS,2.00,3399.66,,PP CAP PLAIN 25 MM,,0
2181,FMR012,100,,,PMC024,10.00,NOS,0.00,10.00,,CORRUGATED BOX 100MLX108 BOTTLE,,0
2182,FMR012,100,,,PMD004,3333.00,NOS,0.00,3333.00,,DROPER 25X62MM,,0
2189,FMI018,50000,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
2193,FMG014,60000,,,PM1014,500.00,NOS,0.00,500.00,,175 ML COBALT BLUE PET BOTTLE,,0
2194,FMG014,60000,,,PM3008,500.00,NOS,0.00,500.00,,38 MM BLACK CAP WITH WED ,,0
2195,FMG014,60000,,,PMS015,500.00,NOS,0.00,500.00,,SILIKA GEL,,0
2196,FMJ004,50000,,,PMP001,12.50,KGS,0.00,12.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2197,FMJ004,50000,,,PMJ002,3.00,KGS,0.00,3.00,,JETFER TABLET FOIL,,0
2198,FMJ004,50000,,,PMJ003,1667.00,NOS,2.00,1700.34,,JETFER TABLET BOX,,0
2199,FMJ004,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2200,FMJ004,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2201,FMC045,5000,,,PMC074,250.00,NOS,2.00,255.00,,CALAXITOL D3 SACHET BOX,,0
2202,FMC045,5000,,,PMC073,6.00,KGS,0.00,6.00,,CALAXITOL D3 SACHET FOIL,,0
2203,FMC045,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2204,FMC045,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2275,FMR008,100,,,PM1002,1000.00,NOS,1.00,1010.00,,100 ML AMBER BOTTLE,,0
2276,FMR008,100,,,PMR008,1000.00,NOS,1.00,1010.00,,ROMBIPLEX SYRUP 100 ML BOX,,0
2277,FMR008,100,,,PMR012,1000.00,NOS,3.00,1030.00,,ROMBIPLEX SYRUP 100 ML LABLE,,0
2278,FMR008,100,,,PMR017,1000.00,NOS,2.00,1020.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2279,FMR008,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2280,FMR008,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2281,FMR008,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2282,FMR007,300,,,PMR007,1500.00,NOS,2.00,1530.00,,ROMBIPLEX SYRUP 200 ML BOX,,0
2283,FMR007,300,,,PMR011,1500.00,NOS,6.00,1590.00,,ROMBIPLEX SYRUP 200 ML LABLE,,0
2284,FMR007,300,,,PMR017,1500.00,NOS,3.00,1545.00,,RHOMBUS PRINTED PP CAP 25 MM,,0
2285,FMR007,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
